trial_id,cos_045,real_045,imag_045,abs_045
s03_r1_t022,-0.33762327280860577,-31.33985957999485,87.37438087895808,92.82493863437256
s03_r1_t023,0.4251738779729069,76.38584673404591,162.61046715381218,179.6579016054072
s03_r1_t024,-0.8729648593445155,-159.88458148647527,89.33807156625085,183.15122284135018
s03_r1_t025,0.8841748255724732,194.9578911745242,-103.00652898977359,220.49699396077648
s03_r1_t026,0.9240987628499214,371.2411545924334,-153.52384310927712,401.73320159798214
s03_r1_t027,0.42455724712194615,62.208167478450285,132.6637181962109,146.524804134558
s03_r1_t028,-0.47937828878704575,-64.0434791645458,-117.24580537155316,133.5969539350495
s03_r1_t029,0.12052373854041243,19.476023628855266,160.4169628803106,161.59491785367098
s03_r1_t030,-0.7345752469718752,-408.4035862534479,-377.2424358904274,555.9724316018022
s03_r1_t031,-0.7965759067753502,-133.63020218450558,101.41482343877806,167.75576696194491
s03_r2_t032,0.6075816341118654,131.45518355399986,-171.84395472855437,216.35805984516784
s03_r2_t033,0.999993661295548,436.53369974658796,-1.5543008701314065,436.53646682223365
s03_r2_t034,-0.33213159143383786,-195.82801518174102,-556.1393821272335,589.6097216658501
s03_r2_t035,-0.13886466758155397,-25.27851614398351,-180.27337205705595,182.03706230123404
s03_r2_t036,0.8841322452574294,513.6091061794511,-271.4266407789686,580.9188715087589
s03_r2_t037,0.9753977486110061,353.94878825673675,-79.99694171001462,362.876363781616
s03_r2_t038,-0.66943907463618,-351.2303078191739,-389.7552475178197,524.6635894536885
s03_r2_t039,0.9290911718982935,322.15857624235315,128.24424777772515,346.74592331356206
s03_r2_t040,-0.9990060112667165,-336.88613930911515,15.031863464134403,337.2213335152522
s03_r2_t041,-0.6373932864306567,-33.2977118899034,-40.253285120625634,52.24044965451001
s03_r2_t042,-0.9997582416715758,-258.19550034009904,5.678493672167548,258.2579363470926
s03_r2_t043,-0.016822134958947837,-3.1936970834752856,189.82401320332832,189.85087750568437
s03_r2_t044,0.9480679869043318,93.59632332758424,-31.400671868284768,98.72321882020147
s03_r2_t045,0.8298760390634999,287.7859627731494,193.48618396557399,346.781867684613
s03_r2_t046,-0.5567800419445978,-67.65572883631953,100.93556057409748,121.51248920494098
s03_r2_t047,-0.5344204858811802,-48.01336501452087,-75.9360797093664,89.84192463235001
s03_r3_t048,-0.5312593085637678,-345.81398777588777,-551.4761085487261,650.9325713478379
s03_r3_t049,-0.952314324050191,-190.54003525375197,61.048467516685896,200.08103463506203
s03_r3_t050,0.7738949757011819,173.2283302156277,-141.76073305354254,223.83958502725184
s03_r3_t051,0.8205434965335773,96.49135983091875,-67.21511558618411,117.59444836081309
s03_r3_t052,0.03763320298619285,7.766151640468273,206.2181701013655,206.36435445894836
s03_r3_t053,0.7675274811801006,111.80860819835488,-93.3792120873962,145.67375232798855
s03_r3_t054,-0.5936585384926785,-79.17574505165709,107.32444377816398,133.36916748925623
s03_r3_t055,0.7146126418283796,125.3626672486116,122.71507164013794,175.42744126085378
s03_r3_t056,0.5017969790952405,25.428871588683705,43.8336704035068,50.67561712813208
s03_r3_t057,0.847031186616917,353.7483482771048,221.99008783719142,417.63320390833843
s03_r3_t058,0.7734834553390265,147.6807241501477,121.01419588136103,190.92938980242
s03_r3_t059,0.801667793296311,97.99906575685714,73.073764082608,122.24398507254848
s03_r3_t060,0.6146644795914936,169.8837445387149,-218.00897661828682,276.38451574689935
s03_r3_t061,0.5700813202312764,92.0064224889635,132.59756978974292,161.391751007799
s03_r3_t062,-0.36707391722628724,-141.100090942504,-357.55780501969775,384.3914926146091
s03_r3_t063,0.9965090850136454,450.23607668107616,37.719359596322846,451.8133185658925
s03_r4_t064,0.008520401173818819,2.6364314110019826,309.4145048649834,309.42573679548343
s03_r4_t065,0.3928371515819071,84.11433974799519,196.90659080532055,214.1201243550337
s03_r4_t066,0.12581839518691706,38.659333705072314,-304.8212398383273,307.2629693586509
s03_r4_t067,-0.8027751689910837,-408.85612291475456,-303.68836641373395,509.3033998904064
s03_r4_t068,0.5183805327523908,261.8245111317257,431.9206296791819,505.0816814851121
s03_r4_t069,-0.3385536874531131,-258.8713449133473,719.4848090704768,764.6389760536836
s03_r4_t070,0.332718011983226,177.4849221898409,-503.04749046334086,533.4394766664714
s03_r4_t071,-0.39072032529413087,-55.81506084472417,-131.49633388205638,142.85169527002998
s03_r4_t072,0.38045421953476544,108.96689738030436,264.87433921238403,286.4126399059351
s03_r4_t073,-0.03146719120332649,-5.9678517949013,189.55922657801102,189.65314559980183
s03_r4_t074,-0.7452269083863029,-91.03854238411006,81.45907919887063,122.16217820320362
s03_r4_t075,-0.6831549963167054,-225.68200824797773,241.2476967380175,330.3525692774899
s03_r4_t076,-0.8243041804190604,-302.38335046472264,207.68240923588905,366.83466813306313
s03_r4_t077,0.9754821980808092,289.17319360116403,-65.24030900045338,296.44128223979016
s03_r4_t078,0.44751744436375346,98.85344029184978,197.53907116488654,220.89293174345897
s03_r4_t079,-0.7944190049375567,-160.93845486153873,123.0448990263751,202.58636042347564
s04_r0_t000,-0.9386253907896477,-100.74062952768116,37.021471817811104,107.32783335738446
s04_r0_t001,0.17230498794008767,11.53243011689537,65.92929887907093,66.93033239934596
s04_r0_t002,0.84239597441463,111.48310452536994,-71.31286958664765,132.34050008707376
s04_r0_t003,-0.7936416990855947,-275.8230685254735,-211.4389167522389,347.5410488678542
s04_r0_t004,0.3198311578318821,86.07019821378918,-254.97616685700595,269.11136112333253
s04_r0_t005,-0.8034556472690706,-157.31800777222466,116.57342280711006,195.8017325622707
s04_r0_t006,-0.09743118846172649,-16.253081682601163,166.02233906588418,166.81600562622498
s04_r0_t007,0.9741936840106774,433.7027616334135,100.48581573503489,445.19151453322297
s04_r0_t008,0.22295329531643124,58.047022699804074,-253.801714034328,260.3550784814354
s04_r0_t009,0.3219175121492451,161.61567092451594,-475.31586347543305,502.0406309849611
s04_r0_t010,-0.531104002732287,-51.94220551102825,-82.86696255269715,97.80044067416058
s04_r0_t011,-0.9998285443963641,-565.7123393615818,10.477130263862762,565.8093505453224
s04_r0_t012,0.7724490571643775,245.4753437726541,-201.82001309358105,317.7883919928416
s04_r0_t013,-0.027962071752088327,-5.479760969355112,195.89457992335264,195.9712076393572
s04_r0_t014,0.9931560949624977,444.65446110140493,-52.291100878679686,447.71860471560154
